site,title,title_en,year,reviewer,review,review_length,rating
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,우진,"감독이 역겨운 선민의식에 휩싸여 있다. 드라마를 보며 이렇게 화난 적이 오랜만이다. 오징어 게임이 가진 본래의 번뜩임은 퇴색되고, 별의별 메시지와 의미를 부여하려다가 자멸한다. 마치 성기훈처럼.",108,1.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,난춘,보는 내내 “아니” ”굳이?” “왜?” 를 반복하게 만든다.,33,1.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,캡틴부메랑,그러니까 내가 돈이 너무 많은데 인생이 재미가 없어서 사람 죽어나가는 데스게임을 보려고 거금을 투자해서 VIP 자격 얻은 다음에 헬기타고 사우스 코리아 남쪽의 외딴 섬까지 날아와서 불편하게 가면 쓰고 멀리서 오페라 글래스를 통해서 사각지대도 감수하고 24시간 편집 없이 언제 재밌는게 나오나 다 같이 한 자리에 앉아서 술이나 홀짝이다가 해경 뜨면 30분 내로 호다닥 도망가야 되는 불법적이고 어쩌면 내 신변에 위협이 될 수도 있는 걸 즐긴다는거잖아  에이씨 내가 그러면 스위치2나 사는게 낫지 않냐,278,0.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,19,예..? 친엄마가 친아들을 본인 손으로 죽인다고요...? 처음 본 사람 때문에..? 사이가 안 좋은 모자였던 것도 아니고...예...? 진짜 예..? 정말 예......?,95,1.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,현석2,우리 오징어게임 그정도 아닙니다.,18,0.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,김민재,"산산조각 난 아이디어, 오징어처럼 흐물흐물해진 완성도.",30,2.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,pacino,"시즌2 부터는 다른 작가에게 맡겼어야 했다. 이것이 황씨의 한계임. K신파, K클리셰 비빔밥.",52,0.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,강도인,전편보다 낫다는 이야기를 듣고 보았다. 그렇지 않았다.,30,1.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,졍현이,"상우가 옳았다 그립습니다 쌍문동의 자랑 상우햄,,,",28,0.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,fusidic,'이 시리즈가 JOAT다'에 동의하시는 분 손 들어보세요. 우리 다수결로 정합시다. 민주적으로.,53,1.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,김민영,아니 신생아 2시간마다 분유 먹어야 한다고 ㅡㅡ,26,4.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,최준영,오징어는 이걸 스킵하지 않고 끝까지 본 나였다.,26,0.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,김호진 펠릭스,단 한 명만이라도 이해하거나 응원하고 싶었다. 실패만 가득한 이 드라마는 밈조차 나오지 않을 거 같다,56,1.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,지용,지가 견적 못 재놓고 강하늘 탓하는 쪼잔한 새끼 뜬 눈으로 밤새 째려보는 강철안구 새끼 얼마나 찌르면 잠 깨나 목에 칼 대보는 호기심 많은 새끼 지 목숨 위험해지니까 뱀 같은 혀를 굴리기 시작하는 간사한 새끼 탈락자 선정이 이븐하게 되지 않았다며 칼부림하는 테토남 새끼 이상론자인 척하는 그냥 이상한 새끼 기어이 애 아빠까지 담구는 마귀 같은 새끼 사람은 말이 아니라면서 누구보다 말상인 새끼 사람 속 터지게 하는 최고의 방법은 말하다 마는 거란 걸 아는 똑똑한 새끼 다 살린다더니 기어이 참가자들 다 죽이는 역병같은 새끼 그래도 아기는 목숨 걸고 끝까지 지키는 조자룡같은 새끼 저환율일 때 원화로 쌓아놓고 환치기로 상속하는 딸 바보 새끼 이름 따라 jot같은 짓만 골라 하는 새끼 그래서 은근히 멋진 새끼 갓기훈,399,2.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,이용우,돈이 아닌 다른 가치를 좇는 참가자들. 그들이 만들어내는 변수가 돈을 위한 살인게임을 더욱 재밌고 풍성하게 만드는 아이러니.  -  [시청 전 코멘트]  오징어게임 시즌2 왓챠 평균별점은 2.8점(25.01.02. 기준)이다. 다소 낮다. 혹평이 쏟아지고 있다. 하지만 그러한 여론과는 다르게 시청률과 시청시간은 전세계 1위라는 전무후무한 기록을 세우고 있다. 비판하고 욕하던 사람들도 결국 끝까지 다 봤다는 얘기다.  앞으로 세계 어떤 드라마도 오징어게임의 영향력을 넘긴 힘들어보인다. 빵과 복권중 복권을 선택하던 탑골공원의 사람들이 생각난다. 재미가 없거나 실망했으면 빵(시청중단)을 선택하여 당장 행복하면 되는데 대다수는 복권(시청계속)을 선택했다. 또는 참가자들처럼 중간에라도 언제든지 X를 눌러 시청을 중단할 수 있었다.  재미가 없는데도 끝까지 보면 재밌을 것이라는 심리가 작용했을지도 모른다. 혹은 7천만원짜리 또는 3억짜리 재미였지만 끝까지 보면 456억짜리 재미를 느낄 것이라 기대했거나. 어찌됐든 비판하며 시즌2를 본 대다수가 시즌3라는 복권을 다시금 긁게 될 것임을 확신한다. 오징어게임을 관통하는 인간심리가 오징어게임 시청자들에게도 해당된다는 점이 흥미롭다.  극중 게임 진행여부 O/X 투표가 항상 반반에 수렴하는데 왓챠 별점마저도 1점과 5점 사이의 중간점인 2.5에 가까운 2.8점인것도 참 재미있는 부분이다.  난 개인적으로 시즌2를 즐겁게 보았다. 시즌3가 기대된다.,726,4.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,MJ,부제: 아기를 지켜라  시즌 4는 제발 만들지 마  (케이트 블랏쳇이 아까워~)  케이팝 데몬 헌터스가 더 나음 ,63,1.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,짭동진,대사는 발언권이 있어야 할 수 있나요? 사람들 때거지인데 유희왕하는거도 하니고 턴제로 한명씩 말싸움하는 선진토론문화. 너무 교양있네.,74,1.0
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,ㄷㄷ,진짜 존나 재미없다,10,0.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,YN,그놈의 준희랑 준희 애기 왜 그렇게까지 살려야 되는 거임? 그 순간부터 도무지 몰입이 안 됨,51,1.5
watcha,오징어 게임 시즌 3,Squid Game Season 3,2025,이공사육,순수재미는 시즌1이 압도적임,15,2.5
