site,title,title_en,year,reviewer,review,review_length,rating
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,혜옥,수양대군이 오징어 게임에 참가한 듯 함,21,3.5
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,빠주,"1편을 성공해서 돈을 벌었으면, 적당히 가벼우면서 재미있는 게임들을 넣고 개연성 있고, 더 탄탄한 내용을 만들려고 노력을 해야하는데, 왜 유명한 배우들로 별거 아닌 역할을 주면서 돈낭비 하는지 모르겠음. 오겜1은 많이 알려지지 않은 배우들로, 캐릭터가 신선함. 그래서 누가 언제 죽을지 모르니 같이 긴박함을 느끼면서 시청하는데 주연급 배우들이 다 나오니까 선입견 때문에 ""당연히 살아남겠지""라는 생각에 쫄깃함이 없음. 오히려 초반에 유명한애들 몇명 즉사시켰으면 몰입도가 더 생길텐데.. 380번 여자가 가장 베스트 캐스팅. 그리고 짝짖기게임은 재미있었음  성기훈도 게임을 못하게 할 목적이 있는데 50:50 확률로 죽을 게임을 한것도 웃기고, ""내가 여기까지 어떻게 왔는데"" 라고 말하는 공유가 자살한것도 웃김. 인간의 이면성에 대해서 보여주는 시즌인 만큼 그냥 마지막에 성기훈을 쏘려고했는데 위하준이 공유를 죽이는게 더 그럴싸할듯. 여의도 한복판에서 총쏘는거도 웃기고 2번째 게임할 때는, 10분 뒤 본인들 목숨이 죽을 수도 있는데 작전 짜거나 연습할 생각 안하고, 다같이 응원하는 씬은 너무 오글거림 탑 연기는 타짜 2에서 전혀 성장이 없고, 게임 2회차인데, 벽에 게임들 그려져있는거 파악도 못하고 살고 싶어서 X 누른 사람들끼리, 총 뺏어서 목숨 걸고 싸우는건 진짜 어이없음.  시즌2를 만들거면, 주인공을 다른사람에게 넘기거나 성기훈이 1-2화에 죽었어야 함. 시즌2를 이렇게 만들면 시즌3 내용이 너무 뻔하게 보일거임. 북한여자가 이진욱 살려줄것도 뻔해보이고.. 출신이 북한이고, 이름이 노을인게 시즌1편에 강새벽과 관계가 의심된다. 결국 위하준도 오달수 죽이고 위치찾고 프론트 죽이고, 성기훈이 결국 타락하거나 또는 주최자들 죽이기 위해 제2의 프론트맨이 되겠지..  마지막회는 시즌제를 처음만들어 본 감독인가? 싶을정도로 성의가 없었음. 위하준이 섬 위치를 알게되면서 끝이 나거나, 프론트가 가면 벗으면서 성기훈 친구를 죽이거나 뭐 임팩트가 있어야하는데.. 아무런 임팩트없이 끝내버림.. 이럴거면 파트1 이라고 적어둬야하지않음?  인물들이 모두 너무 역설적임. 성기훈은 그렇게 살리고 싶으면  10억으로 40명 매수하면 성기훈이 무조건 이기는 게임인데 결국 큰 희생을 막기위한 핑계로 X 사람들 죽게두고.. 북한여자도 돈 벌려고 7년 동안 사람들 쏴죽이는 일 하면서, 장기터는거에는 왜 저렇게 예민한거임?  결과적으로 게임 위주의 스토리가 아니라서 아쉬움. 시즌2 엔딩 별로라서 별점 2점이상 못주겠음.",1241,2.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,01:04,1화 공유의 재발견. 이렇게 연기 잘 하는 배우인 줄 몰랐음,33,4.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,jin🌻,약쟁이한테 약쟁이 역할을 만들어주면서까지 왜 배우로 써주는거임,34,1.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,이리땅,진심 길에서 아무나 붙잡고 연기시켜도 탑보다 잘할 듯,29,2.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,조꼬맹,이걸 의심을 안하네;  알려진 배우들이 나와서 오히려 더 긴장이 안 된다.  유명한 저배우는 살고 처음보는 저 분은 죽겠지 -> 맞음 꿈이겠지 -> 꿈맞음 쟤가 배신자겠지 -> 배신자맞음 여기에서 비틀겠지 -> 맞음 전부 이런식..  세모지옥만 좀 피식함,142,2.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,윤시즌,타노스 때문에 몇번의 포기하고픈 위기가 왔었다.,26,2.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,손정빈 기자,"그런데 왜 만족이 안 되지  일단 이게 가장 중요할 것이다. 그래서 재미 있냐, 없냐. 거두절미하고 얘기하자. 넷플릭스 시리즈 '오징어 게임2'(12월26일 공개)는 역시나 재밌는 쪽이다. 아무리 평가절하 해도 최소한 지루하다거나 따분하다는 표현만큼은 쓰기 어렵다. 한 번에 전편이 모두 공개되는 TV 시리즈의 생명은 정주행 여부에 있다. 긴 시간 시청자를 꼼짝 못하게 잡아 두는 게 핵심이란 얘기. 약 3년 3개월만에 돌아온 후속작은 이 시리즈가 왜 역대 넷플릭스 TV쇼 중 가장 높은 조회수(91일 간 22억520만 시간)를, 그것도 압도적으로(2위 '웬즈데이' 17억1880만 시간) 기록했는지 상기한다. 두 번째 시즌으로 넘어 와서도 이 세계는 충분히 매력적이다. 그러나 전체적인 완성도가 올라갔다거나 더 특별해졌다고 말하긴 어렵다. 전작과 다른 화법으로 새로운 이야기를 하고 있음에도 시즌1이 남긴 강렬한 인상과 재미를 그리워 할 이들도 있을 것이다.  ◇넓히기보다는 뒤집기  '오징어 게임' 새 시즌은 세계관을 넓히기보다는 뒤집어 엎는다. 시즌1과 시즌2는 연결되지만 엄연히 다른 이야기. 간단히 말해 전작에서 성기훈(이정재)은 게임을 한다면, 후속작에서 그는 게임을 막는다. 설정값이 정반대라서 전작이 집중한 데스게임 자체의 스릴과 참가자 간 물고 물리는 관계에서 나오는 서스펜스만을 기대한다면 다소 당황할 수 있다. 신작은 성기훈이 다시 딱지남(공유)을 다시 만나기 위해 그를 추적하는 과정에 상당한 분량을 할애하고, 그러다 보니 전체 게임 6개 중 3개만 볼 수 있으며, 성기훈과 그 무리가 게임 주최측에 직접 반격하는 모습 역시 짧지 않게 그려진다. 게다가 시즌1이 그 자체로 하나의 완결된 이야기였다면, 시즌2는 앞으로 나올 마지막 시즌과 짝을 이뤄야 하는 이야기이기에 딱 떨어지는 결론은 보기 어렵다.  ◇빠른 속도, 경쾌한 리듬, 정교한 구조, 낭비 없는 전진  새 시즌으로 넘어와서도 '오징어 게임' 특유의 빠른 속도와 경쾌한 리듬은 여전하다. 극본과 연출을 도맡은 황 감독은 두 번째 시즌을 맞이하며 시리즈 연출에 통달한 듯하다. 전작이 장르로 따지면 데스게임에 크게 무게를 둔 작품이었다면, 이번엔 데스게임에 일종의 첩보·액션을 더한 다소 복잡한 구성인데도 황 감독은 다양한 장르를 보기 편하게 엮어 내며 거침 없이 이야기를 밀어 붙인다. 총 에피소드 7개가 전통적인 3막 구성으로 계산된 듯 정교하게 구조화돼 있는 것은 물론이고 각 에피소드 역시 낭비 없이 논리적인 플롯으로 긴장감을 차곡차곡 쌓아 올리며 클라이맥스를 향해 쉼없이 전진한다. 많은 시리즈물이 새 시즌에서 전작을 성공으로 이끈 패턴을 반복하다가 무너지는 것과 달리 '오징어 게임2'는 전작과 유사한 패턴을 쓸 수 밖에 없음에도 변주와 전복으로 새로운 즐거움을 주는 데 성공한다.  ◇그래도 백미는 게임  '오징어 게임'의 상징은 한국 전통놀이를 응용한 게임. 새 시즌 연출의 백미 역시 게임이다. 특히 전통놀이 5가지를 결합한 5인6각 경주는 전작에서 줄다리기나 징검다리 건너기처럼 최고치의 긴장감과 카타르시스를 준다. 편집이 유려하고 음악 역시 탁월해 흔히 얘기하는 확 빨려들어가는 몰입감을 느낄 수 있다. 게임 진행 상황을 보여주는 것에 더해 이를 통해 주요 캐릭터를 더 명확히 표현해낸다는 점에서 재미와 의미를 동시에 잡는다. 게임 속행(續行) 여부를 묻는 찬반 투표는 새 시즌이 제공하는 새로운 감각 중 하나. 지난 시즌에서 첫 번째 게임 직후 한 차례 있던 이 투표를 이번엔 매 게임 뒤에 하게 된다. O와 X가 팽팽하게 맞선 상황에서 주요 인물이 어떤 선택을 하는 지켜보는 일이 텐션을 높이는 건 물론이고 이 선택이 OX 각 그룹 간 반목으로 이어지며 새 장(場)을 연다는 점에서 더할 나위 없는 선택으로 보인다.  ◇럭셔리 캐스팅  한국 시청자에겐 배우 보는 재미가 남다르 것이다. 이정재·이병헌·공유·위하준·임시완·강하늘·양동근·이진욱·박성훈 등은 여느 작품이라도 홀로 끌고 갈 수 있는 주연 배우들. 전석호·강애심·이서환·박규영·조유리·송영창·노재원·이다윗·김시은 등도 빼어난 연기력을 충분히 인정 받아왔다. 이들이 한 작품에서 앙상블을 이뤄가는 걸 보는 것만으로도 '오징어 게임2'는 충분히 호화롭다. 이정재와 이병헌이 안정적으로 극을 이끄는 가운데 가장 눈에 띄는 건 공유·강애심·박성훈이다. 공유는 전례 없는 얼굴로 나타나 사실상 '오징어 게임2' 초반부를 완전히 장악한다. 강애심은 이 작품에 스스로 깊이를 만들어낼 정도로 탁월하고, 박성훈은 '더 글로리'에서 호연이 결코 우연이 아님을 증명한다. 다만 일부 배우는 이렇다 할 연기력을 보여줄 수 없을 정도로 분량이 적었다는 건 아쉬운 대목이다.  ◇스토리에 허점이 많네  우선 장점을 얘기했으나 단점도 적지 않다. 일단 '오징어 게임2' 극본은 치밀하지 못하다. 풀어야 할 이야기는 많고, 분량엔 한계가 있으며, 그렇다고 빠른 전개를 포기 할 순 없다 보니 일부 디테일을 놓친 것으로 보인다. 그렇다 해도 극이 전환될 때마다 발생하는 사건들이 얼렁뚱땅 지나가거나 그 일을 받아들이는 각 인물의 심리 변화 역시 선뜻 납득하기 어려운 경우가 종종 있다. 일례로 극 후반부 기훈의 결단은 충분히 과감하지만 그간 그가 보여준 태도와 자못 다른 데가 있어 당황스럽다. 또 오일남 사례로 볼 때 이 게임의 키를 가지고 있을지도 모를 1번 참가자를 기훈이 어떤 의심 없이 대하는 모습은 의아하기까지 하다. 극본에 허점이 많다는 지적이 지난 시즌에도 있었다는 점, 새 시즌을 향한 기대가 어느 작품보다 높았다는 걸 생각해보면 '오징어 게임2' 극본의 일부 엉성함은 분명 실망스럽다.  ◇강력한 배우는 있는데 강력한 캐릭터는 없다  새 캐릭터는 많은데 정작 보는 이를 매료할 만한 인물을 찾기 어렵다는 것도 단점이다. 새 시즌은 럭셔리한 출연진을 구축했지만, 이정재를 제외하면 조연급 배우로 채워졌던 지난 시즌과 비교할 때 캐릭터 파괴력은 한참 떨어진다. 조상우·오일남·장덕수·한미녀·알리·지영 등이 하나 같이 한 번 보면 잊기 힘든 인상을 남긴 반면 새 시즌에선 현주(박성훈)나 금자(강애심) 외에 특별한 재미나 감상을 이끌어 낼 인물이 눈에 띄지 않는다. 정배·용식·대호는 정이 가긴 해도 임팩트가 약하고, 타노스·선녀는 설득력이 부족해 어떤 방식의 지지도 얻기 힘들어 보인다. 지난 시즌과 비교할 때 기훈의 성격이 너무 많이 변해버린 점, 이병헌이 프런트맨으로서 극 전면에 나서는데도 이렇다 할 활약이 없는 것도 감점 요인이 될 수 있다. 물론 지난 시즌에서 주요 인물이 모두 사망해 거의 모든 캐릭터를 새로 세팅해야 했다는 점은 시즌제 드라마로서 '오징어 게임2'가 받아든 최악의 환경이긴 했다.  ◇밈이 없다  이야기가 성기고 캐릭터가 약한 것보다 밈(meme·온라인 유행 콘텐츠)이 될 만한 요소가 보이지 않는다는 게 어쩌면 '오징어 게임2'의 최대 약점일지도 모른다. 전작이 전 세계에서 폭발적인 흥행을 할 수 있었던 이유 중 하나는 작품 내에 시청자가 함께 공유하고 즐길 만한 콘텐츠가 많았기 때문이다. 국내에선 ""이러다 다 죽어"" ""우린 깐부잖아"" ""아오 X발 기훈이형"" 등 온갖 대사가 유행어가 돼 이른바 바이럴(viral·입소문을 타고 퍼진다는 의미) 됐다. 각 게임의 결정적 장면이 숏폼 콘텐츠로 제작돼 유튜브와 인스타그램 등 소셜미디어를 장악했다. 해외에선 '오징어 게임' 속 게임·음악·의상 등이 크게 주목 받았다. 그러나 시즌2엔 이처럼 밈이 될 만한 요소들이 잘 보이지 않는다. 귀에 꽂히고 마음에 와서 박히는 대사는 찾기 어렵고 관객을 고민에 빠뜨릴 만한 상황 역시 많지 않다. 게임·음악·의상엔 이미 익숙해져버렸다.  ◇할 얘기가 너무 많아서  '오징어 게임2'의 약점은 사실상 하나의 원인으로 귀결된다. 해야 할 얘기가 너무 많다는 것이다. 전작은 심플했다. 게임에 참여한 기훈과 다른 참가자들의 이야기. 그러나 후속작은 꽤나 복잡하다. 기훈이 게임에 다시 돌아가는 과정, 기훈이 다시 게임에 참여하는 모습, 새로운 참가자들, 기훈의 반격 준비, 그리고 반격의 시작까지 담았다. 서사를 몰아붙이기 바쁘다 보니 사건과 사건을 이어 붙이는 것, 각 캐릭터를 세밀하게 조형해나가는 것, 각종 디테일한 상황을 챙겨 소소한 재미를 제공하는 것 모두에서 조금씩 구멍이 생긴 것으로 보인다. 시즌2가 최종장인 시즌3로 넘어가기 위한 징검다리 역할을 한다는 점에서 속단하기는 이르다. 그러나 이대로라면 흥행과는 별개로 첫 번째 시즌이 '오징어 게임' 최고 시즌으로 남을 가능성도 없지 않다.",4179,3.0
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,WOOJIN,무궁화꽃 게임할 때 나오는 플라이미투더문 편곡한 사람은 반성해라 진짜,38,2.5
watcha,오징어 게임 시즌 2,Squid Game Season 2,2024,미소,"모든 여자들이 엄마가 될 예정의, 엄마였거나 엄마인 캐릭터 밖에 없다. 여자들을 얼마나 납작하게 보는 걸까.",60,0.5
