site,title,title_en,year,reviewer,review,review_length,rating
watcha,더 글로리 파트 2,The Glory Part 2,2023,yoon,달달한 노래 나오면서 로맨틱한 장면 나올때마다 넘겨봄,29,3.0
watcha,더 글로리 파트 2,The Glory Part 2,2023,야니피그,복수극에 로맨스 섞지 말자..,16,2.5
watcha,더 글로리 파트 2,The Glory Part 2,2023,조부투바키,우리 루이는 어떡해,10,4.5
watcha,더 글로리 파트 2,The Glory Part 2,2023,고으,동은엄마 나오는 모든 분량이 힘들었음,20,3.5
watcha,더 글로리 파트 2,The Glory Part 2,2023,suzee,동은이 계획대로 되는 것보다도 동은이가 툭 건드리기만 하니깐 쓰러지는 도미노가 더 무서웠다. 악으로 쌓인 연은 이렇게 쉽게 무너진다는 거.,77,4.5
watcha,더 글로리 파트 2,The Glory Part 2,2023,V0Z,"아슬아슬한 면이 있긴 해도 어쨌든 흥미진진한 쪽이었던 1부에 비해 많이 아쉬운 2부. 일단 전체적으로 밀도가 떨어져 전개가 많이 지지부진한데, 16화 분량의 빌드업이 무색할 만큼 복수가 우연에 기대어 다소 시시하고 김빠지게 이뤄진다. 1부에서 인상적이었던 몇몇 캐릭터들은 그저 기능적으로 소비되거나 공기화되었고, 배보다 큰 배꼽처럼 복수극에 끼워져 있는 로맨스는 용두사미의 결말에 한몫한다. 감동이나 분노를 편의적으로 만들어내기 위해 극단적인 상황을 극단적으로만 다루는 태도 또한 반감을 불러일으킨다. '신파가 가장 싫다'라는 극중 대사는 셀프 디스인건가 싶고, 결국엔 안일하고 때론 불쾌하기까지 한 방식으로 몇몇 인물들이 소비되고야 만다. 그러나 무엇보다도 가장 아쉬운 부분은 이 시리즈가 취하고 있는 모순적 자세이다. 자본주의가 낳은 괴물들로 그려진 극중 가해자들에 대해 비판적 자세를 취하는 것처럼 보였던 이 시리즈는 극이 진행될수록 부에 대한 선망적 시선을 더는 감추지 못하고 조금씩 드러낸다. 김은숙 작가는 사회적 비판의 대상 또한 대중 오락 내에서는 매력적인 캐릭터로 그려져야 한다는 규칙을 적용한 후 대사를 써내려간 것 같다. 헌데 이 시리즈에서 그 매력이란, 비판하고자 하는 주제처럼 보였던 부와 온통 연관되어 있다. 극중 가해자들뿐만 아니라, 복수를 돕는 로맨틱한 남주인공 또한 병원장 아들로 설정되어 있다. 비판하고자 하는 대상에 실은 강렬히 도취되어 있는 모순적 자세의 실루엣이 보이는 순간, 피해자들을 위해 이 시리즈를 제작하게 되었다는 말에 대한 미심쩍은 마음이 쉽사리 가시지 않는다. 배우들의 명연기로 완성된 '매력적인 가해자들'의 톡 쏘는 대사들을 중심으로 이 시리즈를 2차 소비하는 대중들의 모습까지, '더 글로리'는 어느 순간부터 본질이 일그러지고 만 이상한 오락거리로 완성되었다.",902,2.5
watcha,더 글로리 파트 2,The Glory Part 2,2023,WATCHA,주여정 나오면 10초넘김 누르느라 바빴다,22,2.0
watcha,더 글로리 파트 2,The Glory Part 2,2023,Ye Sol Roh,혜정이 가슴 보고 놀란 가슴,15,4.0
watcha,더 글로리 파트 2,The Glory Part 2,2023,우종,로맨스 그것만큼은 하지 말았어야지,18,4.0
watcha,더 글로리 파트 2,The Glory Part 2,2023,림군이,동은이 처놓은 덫에 너무 쉽게 걸려든 가해자들 덕분에 넉넉해진 스케줄로 연애까지 챙긴 실속형 복수,54,3.0
